0.0 -0.6 0.5 3.001 5.9
0.133422281521014 -0.420580090239 2.25743686904 3.67773856177 4.17424665608
0.266844563042028 0.0115257627549 4.21493443819 4.10487559141 2.22931609263
0.400266844563042 0.692435011048 5.9141304671 4.28294876268 0.510643470875
0.533689126084056 1.56289696674 7.01827351158 4.26470307151 -0.688618500696
0.66711140760507 2.53184303487 7.37229315539 4.12324784185 -1.35213998503
0.800533689126084 3.49115221441 6.84631280806 3.92172036641 -1.61353779845
0.933955970647098 4.31132560872 5.25824327322 3.70534546845 -1.58768203746
1.067378252168112 4.84468347846 2.57176173743 3.50839439515 -1.33021461066
1.200800533689126 4.96677858804 -0.790925948042 3.35740686709 -0.917964672085
1.33422281521014 4.64104336716 -3.9912552837 3.26370941826 -0.499543494564
1.467645096731154 3.94220784303 -6.30176361675 3.21775595989 -0.220749103393
1.601067378252168 3.00871914488 -7.51871924066 3.19543087456 -0.151373637938
1.734489659773182 1.9757561996 -7.84002333738 3.16666560254 -0.323798008662
1.867911941294196 0.944883871276 -7.52156776649 3.09567280625 -0.797378506377
2.0013342228152102 -0.00908901978656 -6.70016679467 2.93702945614 -1.64775457173
2.134756504336224 -0.823430265175 -5.44093964118 2.63871397575 -2.88067583623
2.268178785857238 -1.44717548553 -3.87635277985 2.1577254139 -4.34719183598
2.401601067378252 -1.85555440822 -2.26177445083 1.48076722767 -5.76767801565
2.535023348899266 -2.06087813073 -0.870921527836 0.632537814057 -6.88175931463
2.66844563042028 -2.10481461397 0.146136499229 -0.336989654105 -7.58280765333
2.801867911941294 -2.03888173671 0.782529845331 -1.37415352499 -7.9084028891
2.935290193462308 -1.91103467932 1.07876864107 -2.43376164783 -7.9267260645
3.068712474983322 -1.76661482682 1.02110034634 -3.47562793354 -7.63261873503
3.202134756504336 -1.65857903473 0.512714254221 -4.45202304511 -6.92242038248
3.33555703802535 -1.65456212691 -0.546764399308 -5.2987667915 -5.67621138284
3.468979319546364 -1.82650766861 -2.09085440352 -5.94383989165 -3.92605781615
3.602401601067378 -2.21862004687 -3.76581441102 -6.33674439131 -1.9635025214
3.735823882588392 -2.81323314244 -5.03536848182 -6.4772265922 -0.207302642908
3.8692461641094065 -3.52314383485 -5.43286442805 -6.41369985931 1.07212725406
4.0026684456304205 -4.21288193593 -4.7126583472 -6.21303417887 1.86400144266
4.136090727151434 -4.73114060529 -2.88899102702 -5.93198866805 2.30289759018
4.269513008672448 -4.94881267662 -0.289641436088 -5.60781293426 2.53157095152
4.402935290193462 -4.80130308787 2.46850179768 -5.26081983301 2.66145587415
4.536357571714476 -4.3123849839 4.73657977521 -4.89794374985 2.78341440927
4.66977985323549 -3.57579258773 6.15410974699 -4.51517553654 2.96996189682
4.803202134756504 -2.70806450552 6.7269545438 -4.10024692389 3.27224459019
4.936624416277518 -1.80891593674 6.6667287622 -3.63552347438 3.7190773505
5.070046697798532 -0.94652633206 6.21231653415 -3.10136597872 4.30995381618
5.203468979319546 -0.160316301115 5.55080021368 -2.48069783975 5.00612367509
5.33689126084056 0.531286014741 4.81160284501 -1.76406389993 5.73431419965
5.470313542361574 1.12396163257 4.07848129302 -0.952965306337 6.40822191881
5.603735823882588 1.62192148818 3.39627308172 -0.059709292889 6.95634358155
5.737158105403602 2.03307043303 2.77706930421 0.895878274566 7.33866549112
5.870580386924616 2.36548390884 2.21455041626 1.89066602239 7.54355325822
6.00400266844563 2.62638038263 1.70617269787 2.90088865499 7.56936009448
6.137424949966644 2.82415650961 1.27531632856 3.90193838742 7.4014429911
6.270847231487658 2.97278634179 0.982461521596 4.86539438686 6.99576169437
6.404269513008672 3.09625272779 0.912241146829 5.75500507015 6.28188254649
6.537691794529686 3.22893279883 1.12457506304 6.52514687216 5.19875527796
6.6711140760507 3.40731184358 1.57808788433 7.12621759312 3.75919846518
6.804536357571714 3.65229149773 2.07819189826 7.51820202241 2.09652106194
6.937958639092728 3.95040351621 2.32172275427 7.68551076495 0.429543499423
7.071380920613742 4.24821447145 2.0407459531 7.64152657987 -1.04577302099
7.204803202134756 4.4674382842 1.14907646409 7.41906027223 -2.24130978929
7.33822548365577 4.53391816829 -0.207231744592 7.05520894592 -3.17392869939
7.471647765176784 4.40520358027 -1.71892001616 6.58084550417 -3.91018374913
7.605070046697799 4.08309318842 -3.05814342764 6.01744551836 -4.51874304655
7.738492328218813 3.60651794805 -4.01284495012 5.37848698778 -5.04905964411
7.871914609739827 3.03167431145 -4.53593809082 4.67243439112 -5.52689326432
8.005336891260841 2.4119067701 -4.70587069925 3.90574820923 -5.95744227235
8.138759172781855 1.78583549005 -4.65290803088 3.0851889233 -6.3323898597
8.272181454302869 1.174656443 -4.50083038591 2.21905704819 -6.63832102001
8.405603735823883 0.585172011805 -4.33934119693 1.31739137696 -6.86342493552
8.539026017344897 0.0148280084961 -4.21942787006 0.391514832666 -7.00040942823
8.67244829886591 -0.54343913271 -4.15889308882 -0.546559271911 -7.04593023127
8.805870580386925 -1.09722812403 -4.14881505784 -1.48452109975 -6.99854341825
8.939292861907939 -1.65136630434 -4.15682422958 -2.409901574 -6.85714282028
9.072715143428953 -2.20483732859 -4.12776626268 -3.31007805913 -6.62053254878
9.206137424949967 -2.74785710707 -3.98633573516 -4.17226073012 -6.28733845398
9.33955970647098 -3.25983392368 -3.6490236044 -4.98340764089 -5.85478746951
9.472981987991995 -3.70992255455 -3.05155194561 -5.72984435737 -5.31547845572
9.606404269513009 -4.06218538721 -2.18883966955 -6.39635069825 -4.65290121824
9.739826551034023 -4.28594198947 -1.14804403046 -6.96470640242 -3.83844570464
9.873248832555037 -4.36833368163 -0.103811400373 -7.41219233979 -2.8346715346
10.00667111407605 -4.32259305954 0.741449442545 -7.71128474719 -1.61088642612
10.140093395597065 -4.18565740241 1.25031218178 -7.83242571327 -0.173101911263
